whereas the total financial assistance envisaged under the pre-accession strategy is of around EUR 630 million per year, representing around 6 % of the consolidated Romanian national budget revenues and up to 25 % of investment expenditure under the national budget,	considérant que l'assistance financière totale prévue dans le cadre de la stratégie de préadhésion se situe à environ 630 millions d'euros par an, représentant approximativement 6 % des recettes consolidées du budget national roumain et jusqu'à 25 % des dépenses d'investissements dans le cadre du budget national;
(c) deliver a report to the Commission detailing the applications received, describing its assessment of those applications, proposing the undertaking(s) most eligible to be granted individual rights of use and justifying this selection by reference to the selection criteria set out in the relevant implementing measure.	(c) remet à la Commission un rapport dans lequel elle détaille les demandes reçues, décrit l'évaluation de ces applications qu'elle a réalisée, propose la ou les entreprises les mieux qualifiées pour obtenir des droits d'utilisation individuels et justifie cette sélection en se référant aux critères de sélection énoncés dans la mesure d'application pertinente.
The Services Directive - a technical briefing	Briefing technique sur la directive services
Member States shall take the necessary measures to ensure that assisting spouses can, at their request, benefit from at least an equal level of protection as self-employed workers under the same conditions applicable to self-employed workers , including the level of social security contributions, which should be the result of a joint agreement between the assisting spouse and the entrepreneur, taking economic and social considerations fully into account .	Les États membres prennent les mesures nécessaires afin que les conjoints aidants puissent, à leur demande, bénéficier d’un niveau de protection au moins égal à celui des travailleurs indépendants, dans les mêmes conditions que celles applicables à ces derniers , y compris le niveau des cotisations de sécurité sociale, qui devrait être le résultat d'un accord commun entre le conjoint aidant et l'entrepreneur, tenant pleinement compte des considérations économiques et sociales .
They normally examine a current or potential area of European legislation, identifying possible future policy developments.	Ils sont consultatifs et sont en règle générale le premier pas d’une modification de la législation européenne.
-//EP//TEXT IM-PRESS 20111014NEW29298 ITEM-006-EN DOC XML V0//EN	-//EP//TEXT IM-PRESS 20111014NEW29298 ITEM-006-FR DOC XML V0//FR
Does the Commission take the view that practices of this kind are consistent with Article 13 of the Treaty on the Functioning of the European Union (TFEU), which stipulates that Member States must pay full regard to the welfare requirements of animals?	La Commission pense-t-elle que l'article 13 du traité de Lisbonne, qui stipule que les États membres doivent se préoccuper du bien-être des animaux, s'applique à ce genre de pratiques?
the new Question Hour with all Members of the Commission, following the model of the Question Hour with the President of the Commission (point 46),	nouvelle heure des questions avec l'ensemble des membres de la Commission, suivant le modèle de l'heure des questions avec le président de la Commission (point 46),
Subject: Promoting mobility projects under the EU's Leonardo da Vinci programme	Objet: Promotion des projets de mobilité dans le cadre du programme Leonardo da Vinci de l'UE
water and/or	eau et/ou
All of the deaths resulted from the electrical shock sustained.	Ces décès ont tous été provoqués par l'envoi de la décharge électrique.
The drafts of those national classifications of products by activity derived from the CPA have to be forwarded to the Commission for conformity check and further distribution to other EU Member States.	Les versions provisoires des classifications nationales des produits associées aux activités qui découlent de la CPA doivent être transmises à la Commission, qui vérifie leur conformité et les transmet aux autres États membres.
2007-03-05 The President's diary .	2007-03-05 Activités du Président -
The resolution also urges the Commission to harmonise rules on hand luggage and to put an end to unfair commercial practices such as unclear pricing and non-optional-extra fees when booking online, unilateral rescheduling of flights and price discrimination against passengers based on their country of residence.	La résolution invite la Commission à harmoniser les règles concernant les bagages à main et à mettre un terme aux pratiques commerciales déloyales telles qu'une tarification opaque, des frais supplémentaires non optionnels lors de la réservation en ligne, une réorganisation unilatérale des vols ou des discriminations tarifaires à l'encontre des passagers en fonction de leur pays de résidence.
This cooperation could take place, inter alia, in the Communications Committee or in a group comprising European regulators.	Cette coopération pourrait avoir lieu notamment au sein du comité des communications ou d'un groupe européen des autorités réglementaires.
12.1.2011 B7-0032/2011 MOTION FOR A RESOLUTION to wind up the debate on the statement by the Commission	12.1.2011 B7-0032/2011 PROPOSITION DE RÉSOLUTION déposée à la suite d'une déclaration de la Commission
Can the Commission confirm these figures?	La Commission est-elle en mesure de confirmer ces montants investis?
When, after nearly a month, inquiries were made with the authorities concerning the case, they did not know where the documents were.	Quand, après environ un mois, on s'est enquis de l'affaire auprès des fonctionnaires, ceux-ci n'avaient pas la moindre idée de l'endroit où se trouvait le dossier.
P. whereas, the General Fisheries Commission for the Mediterranean (GFCM), whose mandate covers the area of the Black Sea, does not as yet meet the needs and expectations of the stakeholders, particularly fishermen, to the extent possible, and should make use of all available tools related to this area,	P. considérant que la Commission générale des pêches pour la Méditerranée (CGPM), compétente également pour la mer Noire, ne répond pas à ce jour, comme elle le devrait, aux besoins ni aux attentes des parties prenantes, notamment des pêcheurs, et qu'elle devrait donc utiliser tous les instruments à sa disposition dans cette région,
